title,release_date,popularity,original_language,overview,genre_ids,adult,poster_path
Noche de miedo II,1988-04-07,2.5818,en,"Gracias a tres años de terapia psicológica, y con la ayuda de su novia Alex, Charlie se ha convencido de que los vampiros no existen, y que su antiguo vecino no era más que un asesino en serie. Al edificio de Peter Vincent, quien continúa con su programa de televisión, se muda una sensual mujer. Charlie se siente cada día más atraído por ella, y descubre que es una vampiresa. Pese a advertírselo a su novia y a Peter, ninguno le cree. La pesadilla continúa…","[27, 35]",False,/a1LfdHGfMwEPaxvSuLFYyerC8S.jpg
The Wackness,2008-07-03,1.4431,en,Relata la historia de un joven traficante de droga y un psiquiatra adicto; el adolescente canjea marihuana por sesiones de terapia con el Doctor para luego enamorase de su hija.,"[18, 35, 10749]",False,/gmtlqHZs8YBXcpMw4BgA3SGJfg8.jpg
Halloween Kills,2021-10-14,4.8146,en,"Minutos después de que Laurie Strode, su hija Karen y su nieta Allyson dejaran al despiadado asesino Michael Myers encerrado y ardiendo en el sótano, Laurie es llevada de urgencia al hospital con heridas que ponen en peligro su vida, creyendo haber acabado por fin con quien ha convertido su vida en un infierno. Pero cuando Michael consigue liberarse de la trampa de Laurie, reinicia su ritual de baño de sangre. Mientras Laurie lucha contra su dolor y se prepara para defenderse de él, inspira a toda la población de Haddonfield a rebelarse contra su imparable monstruo. Las Strode se unen a un grupo de supervivientes de la primera masacre de Michael quienes deciden hacer justicia por su propia mano y forman una patrulla ciudadana con el objetivo de cazar a Michael de una vez por todas.",[27],False,/j1Jf5OCpjCDBCp4K7Nnh8JlvNUJ.jpg
Cargo,2017-10-06,2.0359,en,Cargo nos lleva hasta un mundo azotado por un apocalipsis zombi. Un hombre que es mordido e infectado por la epidemia zombi trata de poner a salvo a su hija de unos meses de vida antes de convertirse en un muerto viviente.,"[18, 53, 27]",False,/cdPSUck4tBRvRu6DFk6XciDrssn.jpg
Shrek IV. Felices para siempre,2010-05-20,11.8955,en,"En lugar de espantar a los aldeanos como él solía hacerlo, un recluido Shrek ahora accede a autografiar horquillas para siembra. Anhelando los días cuando se sentía un ""ogro real"", Shrek es embaucado al firmar un pacto con el afable negociador Rumpelstiltskin. De pronto Shrek se encuentra en una retorcida versión alterna de Muy Muy Lejano, donde Fiona es un ogro de caza, Rumpelstiltskin es el rey, Burro nunca ha conocido a Shrek, el Gato con Botas es obeso y perezoso, y Shrek y Fiona no se conocían. Ahora, está en las manos de Shrek deshacer todo lo que hizo con la esperanza de salvar a sus amigos, restaurar su mundo y recuperar a su único y verdadero amor.","[35, 12, 14, 16, 10751]",False,/11K03KebrdD8nUlGFJX3rSL3KHK.jpg
Km. 666 (Desvío al infierno),2003-05-30,10.094,en,"Seis adolescentes viajan en coche cuando, de pronto, deben desviarse de su ruta al encontrar la carretera bloqueada por un accidente. Pero los jóvenes se pierden en los densos bosques de West Virginia, donde serán perseguidos por una raza humana de caníbales, horriblemente desfigurados por su antinatural alimentación a lo largo de generaciones...","[27, 53]",False,/76TiHoedBCu2A4NyHSzk09GNdjH.jpg
Cellular,2004-09-06,18.8651,en,"Un joven recibe la llamada de una mujer que le dice que ha sido secuestrada y que la van a asesinar muy pronto. Además, sus captores buscan también a su marido y a su hijo. Ella necesita ayuda, pero no sabe dónde está y la batería del móvil comienza a agotarse.","[28, 53, 18, 80]",False,/6F0Rz5SObtMlbT6U0kGVKcdTXN2.jpg
Diamantes para la eternidad,1971-12-14,4.3237,en,"Tras pasar unas merecidas vacaciones en Francia, el agente secreto James Bond recibe una llamada del Jefe M para realizar una peligrosa misión relacionada con unos diamantes en bruto desaparecidos.","[28, 53]",False,/zV5qtjJws8jBA2QCOIJswvZw6b5.jpg
La maldición de la sirena,2019-10-15,1.4692,en,"Una sirena es arrancada del Pacífico, le cortan la cola y la arrojan a un hogar mental donde nadie cree que sea una sirena.","[27, 14, 9648, 53]",False,/rGj4i7Tas6HDFgajb0LKOkaCtC7.jpg
Ondine: La leyenda del mar,2010-03-05,1.2055,en,"Un pescador del Suroeste de Irlanda ""pesca"" a una muchacha viva en sus redes. Es Ondine, una ninfa marina que transforma no sólo la vida del pescador, sino también la de sus vecinos.","[18, 10749]",False,/os1expEiJ1mDiGjiCS9A3jsFqqZ.jpg
La venganza de la pantera rosa,1978-01-08,2.0445,en,"El inspector Jacques Clouseau, condecorado por sus servicios a Francia por el mismo presidente de la Nación, se enfrenta, por primera vez, con la mafia. El jefe de esta organización en Francia, Douvier, quiere acabar con el inspector definitivamente. Este asesinato puede servir también, para que el Padrino de la mafia en Estados Unidos deje de criticar la falta de acción de la organización en Francia. Guy Algo, el teniente de Douvier, piensa en lo fácil que puede ser deshacerse de Clouseau...","[35, 80, 9648]",False,/dHsrjJW4oyom093MZlL9062Pwpa.jpg
El teléfono del señor Harrigan,2022-09-28,1.7837,en,Un chico entabla amistad con un anciano y huraño multimillonario y descubre que es capaz de comunicarse con él después de muerto gracias al iPhone con el que fue enterrado. Basada en el relato corto de Stephen King.,"[18, 27, 9648]",False,/aERrzPJyUYAhmbies50dMz21W4u.jpg
Nuevo Orden,2020-10-22,1.7458,es,"En un futuro cercano, un levantamiento popular en la Ciudad de México interrumpe una boda celebrada en la casa de una familia adinerada. Una vez sofocados los disturbios, descubren que la novia ha desaparecido y ruegan a los militares que los ayuden a localizarla.","[18, 53]",False,/5euF3yoW4fGXfqcyeh0JlWqrAZ2.jpg
Bridget Jones's Baby,2016-09-14,3.014,en,"Después de romper con Mark Darcy, Bridget Jones, con los cuarenta recién cumplidos y soltera de nuevo, decide centrarse en su trabajo y rodearse de antiguos y nuevos amigos. Por una vez en su vida, Bridget parece tenerlo todo bajo control. Pero su vida amorosa toma una nueva dirección cuando conoce a un elegante estadounidense llamado Jack, un galán que tiene todo lo que no tiene el Sr. Darcy y descubre que está embarazada, pero no sabe a ciencia cierta quién es el padre.","[18, 35, 10749]",False,/3hGXGll9kJthFjzI0luZnOmhGYJ.jpg
X: noche de venganza,2011-11-23,4.7518,en,"Holly Rowe se jubila dejando atrás su vida de callgirl y está pasando su última noche de trabajo. Shay Ryan es una joven fugitiva, desesperada y sola. Se dispone a pasar su primera noche como prostituta de la calle. El destino hará que acaben juntas en un trabajo que se termina torciendo y se verán atrapadas en una montaña rusa fuera de control en la oscura zona del sexo en venta. X en un thriller para adultos sobre el amor, las oportunidades, la huida y la más vieja profesión del mundo experimentada por dos mujeres en una noche que cambiará el resto de sus vidas.","[28, 53, 10749]",False,/fy7MLYqGGaSrCJZ2wOp9vjj79Xy.jpg
D.A.R.Y.L.,1985-06-14,2.3613,en,"Un niño, que padece amnesia y sólo recuerda que se llama Daryl, aparece abandonado en una localidad de Virginia, donde un joven matrimonio decide acogerlo hasta que sus padres vayan a buscarlo. El joven prodigio demuestra poseer unas cualidades fuera de lo común.","[10751, 878, 12]",False,/cJk5zzxSzFH9MqDweAk5mVkoZZn.jpg
Juego con la muerte,1978-03-23,7.6559,cn,"Billy es un famoso artista marcial con una prometedora carrera por delante. El Dr. Lamb, el líder de un sindicato que explota a artistas quiere que Billy fiche para él. Pero Billy se niega a firmar el contrato y entonces empieza una guerra sin cuartel entre Billy y el sindicato para conseguir su libertad.","[18, 28, 53]",False,/q3RYlyVA3WNFK1NLPVQeowO6E4x.jpg
La sirenita 2: Regreso al mar,2000-01-23,1.0016,en,"Ariel y el Príncipe Eric viven felices desde que por fin consiguieron casarse, superando todos los obstáculos a los que se enfrentaron en ”La Sirenita”, y ambos son padres de una preciosa niña, Melody. Ahora que la malvada Úrsula ya no existe, la vida sonríe a Ariel y al resto de la familia. Sin embargo, la llegada de la hermana de Úrsula, Morgana, pone en peligro el futuro de la pequeña. Para proteger a su hija, Ariel y Eric deciden no hablarle del pasado de Ariel como sirena, y construyen una enorme muralla para mantener el castillo aislado del mar...","[16, 12, 10751, 35]",False,/1m6JsSmBa4X1Kp35YW3QPbMpByF.jpg
"Cazador blanco, corazón negro",1990-05-16,1.6537,en,"Crónica de los diversos avatares que precedieron al rodaje de ""La reina de África"", de John Huston. El director viajó a África con el pretexto de localizar los exteriores, pero, una vez allí, para desesperación del  productor y el resto del equipo, resultó que su único y verdadero objetivo era cazar un elefante.","[12, 18]",False,/hAOByNe1uQsuIJVQsC4yssXIHpA.jpg
El asesino (War),2007-08-24,8.5995,en,"Después del violento asesinato de su compañero, el agente del FBI Jack Crawford promete dar caza al esquivo criminal y encargarse de vengar a su compañero. Sin embargo, el asesino demuestra ser muy bueno en el arte de desaparecer sin rastro. Transcurridos tres años vuelve a las andadas, esta vez encendiendo la mecha de una sangrienta batalla entre el líder de las mafias chinas y el jefe de los yakuza. Ansioso por capturarlo de una vez por todas, Crawford implica a su equipo especial en el conflicto. No obstante, la sed de sangre de Crawford nubla su juicio profesional y pronto se encontrará cara a cara con su enemigo. Entonces descubrirá que nada es lo que parece.","[28, 80, 53]",False,/gg2XIPNeOu6MWw5FBnhQugZj5KU.jpg
Sin City: Una dama por la que matar,2014-08-20,6.4116,en,"En las sórdidas calles de Sin City, un hombre busca su venganza. Dwight trata de ajustar cuentas con la misteriosa Ava Lord, la letal mujer que le traicionó. Nancy intenta superar la muerte de Hartigan, y Johny tiene una peligrosa misión: acabar con el mayor villano de Sin City. En su propósito, conocerá a la joven stripper Marcy.","[28, 80, 53]",False,/xmCF5CB8ogqUy9K6AmYaAL7x0jV.jpg
Una casa llena de dinamita,2025-10-02,5.2981,en,"Cuando un misil sin identificar es lanzado contra EE. UU., se desata una carrera a contrarreloj por descubrir al responsable y decidir cómo responder.","[53, 18]",False,/ku4vTAnfTgO5oPPaHqyLtP39LrE.jpg
Soltero hasta Navidad,2021-12-02,1.4172,en,"Desesperado por evitar el juicio de su familia sobre su perpetua condición de soltero, Peter convence a su mejor amigo Nick para que se una a él durante las vacaciones y finja que ahora están en una relación. Pero cuando la madre de Peter le monta una cita a ciegas con su apuesto entrenador James, el plan sale mal.","[10749, 35]",False,/sNafhuBVxk7hcbmQjH4PMQB08uF.jpg
Joe Kidd,1972-07-19,2.5301,en,"Frank Harlam es un rico aristócrata norteamericano que contrata los servicios de Joe Kidd, un pistolero errante, para que acabe con un grupo de bandidos mexicanos que asola la región.","[37, 18]",False,/vp4SXwzNBbjGWcoqGlpMkVJ0uSF.jpg
El sheriff y el pequeño extraterrestre,1979-08-10,1.3694,it,"En una pequeña ciudad del estado de Arizona aterriza una nave espacial. En su interior viaja un niño de cinco años, llamado H7-25, que establece una gran amistad con el 'sheriff' del lugar. Cuando las fuerzas militares intentan apoderarse del crío, el corpulento policía hará todo lo posible por defender al niño.","[35, 878, 28]",False,/1bdGfjyNjAyisGxzsn6c8FoZZ5m.jpg
The Jackal (Chacal),1997-11-14,5.925,en,"Un asesino sin escrúpulos, al que sólo se le conoce por el pseudónimo de Chacal, es contratado por un jefe de la mafia rusa para eliminar a un alto mandatario de gobierno de los Estados Unidos como represalia por la muerte de su hermano. El director del FBI, Preston se enfrenta al reto más grande de su carrera: con la ayuda de Valentina Koslova, una oficial de la inteligencia rusa, tendrá que desenmascarar al Chacal, descubrir quién es su objetivo y evitar el fatal desenlace. La única forma de conseguirlo es encontrar a alguien que piense como él: Declan, un antiguo activista del IRA.","[28, 80, 53]",False,/jlwBfHTmvSgppqUP5E7OcrV8YRt.jpg
El honor de los Prizzi,1985-06-14,2.4688,en,"Charley Partanna es un asesino a sueldo al servicio de los Prizzi, una de las familias más poderosas de la mafia. La hija del Don está enamorada de él, aunque entre ellos va a interponerse una bella y enigmática rubia: Irene Walker.","[10749, 35, 80]",False,/izNo34pOModRsMPZC3b6l9ssAyS.jpg
Casa ajena,2020-01-27,2.2111,en,"Una pareja de refugiados de Sudán, un país arrasado por la guerra, trata de sobrevivir en un pequeño pueblo de Inglaterra hasta que descubren que allí les aguarda un peligroso mal.","[27, 18]",False,/4WGRU9xT377aHDKIZ49egR3cJBB.jpg
Juegos de palabras,2013-09-06,2.0728,en,"Tras encontrar un agujero en las normas de los famosos concursos de ortografía escolares tan populares en los Estados Unidos, un cuarentón se presenta a un campeonato.",[35],False,/hZo399sszo6QxEPOmqJiq5NhQeU.jpg
FernGully. Las aventuras de Zak y Crysta,1992-04-10,3.4648,en,"Ferngully es un espectacular y frondoso bosque donde Batty, un murciélago con el radar estropeado, se une a Crysta, Pips y los Beetle Boys para salvar su maravilloso mundo del malvado Hexxus. Ignorando las advertencias de sus amigos, la curiosa hada Crysta sale a explorar el mundo exterior más allá de Ferngully. Descubre entonces a Zak, un humano que está ayudando a devastar el bosque. Pero cuando Zack descubre la belleza y la magia de Ferngully, promete salvarlo. Sin embargo, quizá sea demasiado tarde. El diabólico Hexxus está suelto y decidido a destruir todo Ferngully...","[10751, 14, 16, 12]",False,/sHakz2SbppBNGB3TdvhfcAh1TCw.jpg
Flipado sobre ruedas,2007-08-03,3.2038,en,"Rod Kimble (Andy Samberg), convencido de ser un auténtico especialista en saltos con moto, se prepara para realizar una gran hazaña: saltar con su moto por encima de 15 autobuses. Su objetivo es recaudar dinero para conseguir que su autoritario padre pueda operarse del corazón; pero lo que realmente busca es que la salud de su padre mejore para poder enfrentarse a él.","[35, 28]",False,/vldA6LR3pOqSLaEL2w497N0EuY5.jpg
Viernes 13,1980-05-09,8.2668,en,"Varios jóvenes pasan sus vacaciones en un campamento de verano, reabierto recientemente, y en el que unos años antes murió un joven ahogado en el lago. En poco tiempo, algunos de ellos son encontrados sin vida.",[27],False,/wLdUNsyeSd9OvKmM0CeXF6n13IL.jpg
Freelance,2023-10-05,5.825,en,"Mason Petit (John Cena) es un soldado retirado de las fuerzas especiales que, tras años de paz, tranquilidad y monotonía, decide abandonar su aburrido retiro en los suburbios para volver al trabajo y proteger a la periodista (Alison Brie) mientras entrevista a un cruel dictador (Juan Pablo Raba). En mitad de la entrevista, estallará un golpe militar que hará peligrar sus vidas y les llevará a esconderse en la selva donde deberán emplearse a fondo para sobrevivir.","[28, 35]",False,/AbOgZFAKSrYfnfMHd4vUq61J0LV.jpg
